system,feature,feature_type,n_clusterA,n_clusterB,mean_clusterA,mean_clusterB,effect_size,effect_ci_low,effect_ci_high,p_value,fdr_q_value,significant_at_q05
proteomics,IL15RA,continuous,125,146,-0.0328515280551087,0.0281263082663602,-0.0373215570183185,-0.1489898432757886,0.0743358673914159,0.7540585634238135,0.973438321800263,False
proteomics,ADAM12,continuous,122,146,-0.0455044887324037,0.0380242988037894,0.0279382889605648,-0.0628947322354128,0.1256456203499696,0.7654656908302601,0.9752121194512816,False
proteomics,CYB5R2,continuous,125,146,0.0451227551208062,-0.038632495822608,-0.0312212506058588,-0.1490448816186642,0.0642846809796491,0.764711809921047,0.9752121194512816,False
proteomics,ECSIT,continuous,120,145,-0.0673032433908535,0.0556992359096719,0.0283307814875072,-0.0625547841865759,0.1228226583452559,0.7639490270022439,0.9752121194512816,False
proteomics,IFIT3,continuous,125,146,0.0050552553401784,-0.0043281295720706,0.0317421426340476,-0.0708652105798532,0.1403475121572114,0.764711809921047,0.9752121194512816,False
proteomics,ITGB1BP2,continuous,125,146,-0.052017065411413,0.0445351587426482,0.0288961592736528,-0.05936875489867,0.115986287549275,0.7587876982565323,0.9752121194512816,False
proteomics,KLB,continuous,125,146,0.0361598833390885,-0.0309588042286717,-0.0360334440906469,-0.1513795022746653,0.0809655747229231,0.764711809921047,0.9752121194512816,False
proteomics,MUC16,continuous,125,146,-0.003014662092584,0.0025810463121438,0.0395296538474124,-0.0852604734370584,0.1569535915275794,0.7564219904756695,0.9752121194512816,False
proteomics,NDUFA5,continuous,125,146,-0.0152760461032124,0.0130788065952161,0.02412799927839,-0.0495342048056927,0.100848987975079,0.7623404910036989,0.9752121194512816,False
proteomics,PRDX6,continuous,125,146,0.03937586279818,-0.0337122112998116,0.0358621653169434,-0.0730636821300342,0.1350443359609349,0.7587876982565323,0.9752121194512816,False
proteomics,SIL1,continuous,125,146,0.0133116985456007,-0.0113970021794526,-0.0237766642491482,-0.0914675550527477,0.0476947024109124,0.7599714009551655,0.9752121194512816,False
proteomics,TRIM41,continuous,125,146,-0.0036875561845183,0.003157154267567,0.0307901310103136,-0.075733680135087,0.1365761968147205,0.7658982986910066,0.9752121194512816,False
proteomics,CCL3,continuous,125,146,-0.0568574790265499,0.0486793484816352,0.032776011297991,-0.0700699273291677,0.1398304953377751,0.7670853368529578,0.9755117497199524,False
proteomics,ABL1,continuous,125,146,0.0164082120204283,-0.0140481267298187,-0.0300303992755689,-0.1448502179884175,0.0808742864726347,0.7777929699675701,0.9767970255632556,False
proteomics,ANXA2,continuous,118,140,-0.0151268987814067,0.0127498146871856,0.0208933887909261,-0.0532176422468026,0.0935503674635912,0.7855159620444263,0.9767970255632556,False
proteomics,AOC1,continuous,112,135,0.051472608224569,-0.0427032008974201,-0.0271269841076008,-0.1311536340597537,0.0741447211852976,0.7781324660777876,0.9767970255632556,False
proteomics,BPIFA2,continuous,125,146,-0.0260090271148991,0.0222680026668656,0.0318883990541235,-0.0865995564732737,0.1448886382333115,0.7933338366564773,0.9767970255632556,False
proteomics,CD6,continuous,125,146,-0.0330496897806034,0.0282959672779139,0.0345751309708056,-0.0771422345362402,0.1470170448201334,0.7742189562647588,0.9767970255632556,False
proteomics,CFC1,continuous,125,146,0.0114704867080088,-0.0098206221815144,-0.0296406158258967,-0.1458657149108909,0.0728676196267669,0.7825656319258265,0.9767970255632556,False
proteomics,CHCHD6,continuous,125,146,0.030072758579078,-0.0257472248108544,-0.0318304740957594,-0.1390624775670733,0.081904711688834,0.7837600851167842,0.9767970255632556,False
proteomics,CRYZL1,continuous,125,146,0.0807176323513264,-0.0691075619446288,-0.0263943244048269,-0.1207592026007705,0.0605652706918397,0.7742189562647588,0.9767970255632556,False
proteomics,ENTPD6,continuous,125,146,-0.0050344796441161,0.0043103421610583,0.0244576272142732,-0.0808818998718395,0.1324697275990412,0.7945327810779144,0.9767970255632556,False
proteomics,FBXO28,continuous,125,146,0.0729502970255498,-0.0624574460835186,0.0161539469329662,-0.0457644602168645,0.0834268051568299,0.7957322110686033,0.9767970255632556,False
proteomics,FGFBP3,continuous,125,146,-0.0188196959970023,0.016112753422091,0.0276991248158214,-0.0857962450775892,0.154352560850135,0.7885429686228886,0.9767970255632556,False
proteomics,GAP43,continuous,125,146,-0.0462744677127306,0.0396185511239132,0.0211527683742523,-0.0682463225005207,0.1187508914832487,0.7933338366564773,0.9767970255632556,False
proteomics,GPR37,continuous,125,146,0.0020006345918608,-0.0017128720820726,-0.0257634643138871,-0.1379345964648889,0.0699832443686272,0.7957322110686033,0.9767970255632556,False
proteomics,IL17C,continuous,125,146,-0.0590628513066064,0.0505675096803137,0.0266494764555782,-0.0613667570125383,0.1232434561003959,0.7801782654607063,0.9767970255632556,False
proteomics,IRAK1BP1,continuous,125,146,0.0389795505031925,-0.0333729028280757,-0.0268097014907975,-0.1214831908919286,0.0599607423759827,0.7754097666946751,0.9767970255632556,False
proteomics,MDGA1,continuous,125,146,-0.0320451537236361,0.0274359192839351,0.0329252375011802,-0.0913790448066532,0.154757064559223,0.7873464924869764,0.9767970255632556,False
proteomics,MPST,continuous,125,146,0.072433252734694,-0.062014771176964,-0.0213996752119118,-0.1203469158941741,0.0733620564686188,0.786150518071549,0.9767970255632556,False
proteomics,NIT1,continuous,125,146,0.0674323757894388,-0.057733198449862,-0.0298786980156491,-0.1218580124706691,0.0701361270238063,0.7933338366564773,0.9767970255632556,False
proteomics,NRTN,continuous,125,146,0.0478141940607573,-0.0409368099835251,0.0134280226312236,-0.0361346441595394,0.0691751292998809,0.770649721506667,0.9767970255632556,False
proteomics,PLCG1,continuous,125,146,-0.0369250125069486,0.0316138805710177,0.0139514512354886,-0.0428928852852759,0.07608010894476,0.7885429686228886,0.9767970255632556,False
proteomics,PNLIPRP1,continuous,125,146,-0.0510003214984054,0.0436646588171279,0.0367703749983517,-0.0838056734877721,0.1663200376511121,0.7801782654607063,0.9767970255632556,False
proteomics,SETMAR,continuous,125,146,-0.0201492751655188,0.0172510917513003,0.0342607708342841,-0.0801048585740432,0.1462340892600743,0.7825656319258265,0.9767970255632556,False
proteomics,SH3PXD2B,continuous,125,146,0.0138247796395935,-0.0118362839380081,-0.0299649151587685,-0.1501890775538741,0.0863807013782146,0.7957322110686033,0.9767970255632556,False
proteomics,SIT1,continuous,125,146,0.0227130522841807,-0.0194461064076889,0.0303375319027163,-0.0667398990554635,0.122593013122219,0.7742189562647588,0.9767970255632556,False
proteomics,SRPK2,continuous,125,146,-0.0237107267423243,0.0203002797451407,0.0354133443491102,-0.0875164538521897,0.1533421442362037,0.786150518071549,0.9767970255632556,False
proteomics,STK11,continuous,125,146,0.1039515574505027,-0.0889996211048824,-0.0219456387483557,-0.1080261506578192,0.0575630615069866,0.7945327810779144,0.9767970255632556,False
proteomics,TK1,continuous,125,146,-0.0245351674859021,0.021006136546149,0.0255854414057271,-0.0635782209835455,0.1114652592823012,0.7766011054778776,0.9767970255632556,False
proteomics,TNFRSF9,continuous,125,146,0.0235288230821346,-0.0201445403100468,-0.0349895570283786,-0.1530088059524786,0.0824186025496341,0.7766011054778776,0.9767970255632556,False
proteomics,WFDC3,continuous,125,146,0.0179079127944892,-0.0153321171185695,-0.0205489309894578,-0.0993140740700411,0.0562967213030243,0.7957322110686033,0.9767970255632556,False
proteomics,CES3,continuous,125,146,-0.030531527392377,0.0261400063290899,0.0190639597209397,-0.0568976990803273,0.0882781394180683,0.7993333873988364,0.9780072716411764,False
proteomics,FBXO40,continuous,125,146,0.0034134882512951,-0.002922507064465,-0.0177693173513517,-0.0807471179217695,0.0465475883033155,0.7993333873988364,0.9780072716411764,False
proteomics,RIGI,continuous,125,146,0.0589444419507594,-0.050466131807157,-0.0268701992218418,-0.1339617570834863,0.0829499062067518,0.8005347325921435,0.9780072716411764,False
proteomics,TNFRSF13B,continuous,125,146,0.031770482999437,-0.0272007559926687,-0.0337779837160816,-0.1528204737559424,0.09915201715585,0.8005347325921435,0.9780072716411764,False
proteomics,PLIN1,continuous,125,146,-0.0059391072264491,0.0050848520774393,-0.031081973829971,-0.1493535346942016,0.0910844805743014,0.8029388363030276,0.978611542462073,False
proteomics,SPRED2,continuous,125,146,-0.0753992982681667,0.0645541937227454,0.0213110601858387,-0.0659678176510883,0.106354334403663,0.8029388363030276,0.978611542462073,False
proteomics,ACVRL1,continuous,125,146,0.0210816386623925,-0.0180493481698564,-0.0289364382181082,-0.1477139351145726,0.0864002214719435,0.8065484843157698,0.9787168480467324,False
proteomics,CD84,continuous,125,146,-0.0132670277027676,0.0113587565948353,-0.0275511437420865,-0.1293475990934803,0.0714018440748591,0.8125736953051408,0.9787168480467324,False
proteomics,DEFB103A_DEFB103B,continuous,102,122,0.0096250549751715,-0.0080471771103892,-0.0234313646377929,-0.0978576730608365,0.062391380799624,0.8094138907092919,0.9787168480467324,False
proteomics,DKK4,continuous,125,146,-0.037337293262481,0.0319668606699324,0.0279767966908897,-0.0843668708728604,0.1454719157753313,0.8125736953051408,0.9787168480467324,False
proteomics,DSG3,continuous,125,146,-0.005856726672178,0.0050143207809743,0.0287909708045021,-0.0985251614287223,0.1561216658979183,0.8113677528001821,0.9787168480467324,False
proteomics,IL2RB,continuous,125,146,0.0119958725462554,-0.0102704388238488,0.0152839218516548,-0.0521617698559129,0.085049910632692,0.8089572127615092,0.9787168480467324,False
proteomics,IL4R,continuous,125,146,-0.0043870403489973,0.0037560276960594,-0.0232471809770233,-0.1240498859744854,0.0766839478147136,0.8053448062899011,0.9787168480467324,False
proteomics,POLR3F,continuous,124,141,0.0169992521184602,-0.014949696898504,-0.0190999329147786,-0.0942287615508551,0.0548346514287605,0.8089741329028896,0.9787168480467324,False
proteomics,PTPRR,continuous,125,146,-0.050046834240235,0.0428483169865025,0.0328995191372082,-0.0883572011916367,0.1476912999334878,0.8125736953051408,0.9787168480467324,False
proteomics,RBFOX3,continuous,125,146,0.0067768624043465,-0.0058021082228993,0.0285399619779178,-0.0955140739192252,0.1397216955684223,0.8041415893753538,0.9787168480467324,False
proteomics,IL12A_IL12B,continuous,125,146,-0.0481807096717252,0.0412506075956551,0.0286171096087625,-0.0830105130336616,0.1406401715274543,0.8137800824678706,0.9790194654102904,False
proteomics,CD83,continuous,125,146,-0.050514762331644,0.043248940352435,0.0255190923402606,-0.0742726154602032,0.1219750149842652,0.8149869115349289,0.9793219042477164,False
proteomics,PSME1,continuous,125,146,0.061733851040672,-0.0528543245211233,0.0195029902767744,-0.0646019032018064,0.0984695828962052,0.8161941797497273,0.9796241618776002,False
proteomics,BTN1A1,continuous,124,145,0.0362202363129501,-0.0309745469159021,-0.0204578671531525,-0.109171386773564,0.070767417184459,0.817834932590993,0.98044538702429,False
proteomics,CD226,continuous,125,146,0.0282025601613352,-0.0241460275353897,-0.0264768884602804,-0.1546367965258673,0.0936669970194201,0.8258678029731134,0.9808974484906618,False
proteomics,DCTN4,continuous,125,146,0.0763984061545455,-0.0654095943103986,0.02191113708606,-0.067630956256224,0.1063557216872022,0.8258678029731134,0.9808974484906618,False
proteomics,FCRL6,continuous,125,146,0.0039402801170254,-0.0033735274974532,-0.027705917951745,-0.1484440375735344,0.0883543660609002,0.8222370113414256,0.9808974484906618,False
proteomics,GBA1,continuous,122,140,0.0129553364756736,-0.0112896503573727,0.024269687186627,-0.0781428993475477,0.1276704214430316,0.8209137731333508,0.9808974484906618,False
proteomics,IL12RB1,continuous,125,146,-0.0224159640778661,0.0191917500666662,0.025041120889639,-0.0866169120396365,0.1383739278371258,0.8234468563805426,0.9808974484906618,False
proteomics,ITCH,continuous,16,22,-0.0269254106891231,0.0195821168648167,-0.0675731121057535,-0.3569645987575265,0.2425951868222384,0.824514617022847,0.9808974484906618,False
proteomics,NFATC1,continuous,125,146,0.0368844721857493,-0.0315791713919086,-0.0229911267308349,-0.1359316068712831,0.0822738300815331,0.8258678029731134,0.9808974484906618,False
proteomics,TNFSF12,continuous,125,146,0.0208865398452132,-0.0178823115113127,-0.029364298406827,-0.1551583324612195,0.100751600343976,0.8258678029731134,0.9808974484906618,False
proteomics,ATG16L1,continuous,125,146,0.0578463716108268,-0.0495260030914613,0.0246216995601436,-0.0814850873138278,0.1274027137331629,0.827078898961451,0.9810479746015348,False
proteomics,IL2,continuous,114,128,-0.0536140765173398,0.0477500368982558,0.0247699856224635,-0.0822581575889667,0.132827311868647,0.8288658985413944,0.9810479746015348,False
proteomics,MMP13,continuous,118,140,-0.00203431560054,0.0017146374347408,0.0288264024716168,-0.1067397649393361,0.1593856897156418,0.8283073193970272,0.9810479746015348,False
proteomics,IL22RA1,continuous,125,146,-0.0016980529547772,0.0014538124612818,0.0197505007206802,-0.0663690933601858,0.1101959264348068,0.8319273691310575,0.9824027112434722,False
proteomics,RASGRP2,continuous,125,146,-0.025259339728476,0.0216261470278048,0.0195252927263697,-0.0709287020829158,0.1089682718119567,0.8319273691310575,0.9824027112434722,False
proteomics,ADGRE1,continuous,125,146,-0.0012848441478972,0.0011000377978572,-0.0190084923745,-0.130078568618548,0.0892709037007412,0.833140494256048,0.9827031146288252,False
proteomics,ADGRG3,continuous,125,146,-0.0163238075752936,0.0139758626500801,-0.0186718699513447,-0.1049344857985873,0.0798236251798387,0.8489462638478866,0.9853360757016214,False
proteomics,ARHGEF2,continuous,125,146,0.0841083640949253,-0.07201058569771,-0.0116296414986454,-0.0818543641653355,0.0583762218907524,0.8538221320429006,0.9853360757016214,False
proteomics,BTLA,continuous,115,132,-0.011622491778374,0.0101256557160076,-0.0150993960440585,-0.0886618890498505,0.0593908933194187,0.8450028575680197,0.9853360757016214,False
proteomics,CCL26,continuous,125,146,0.0279063393685731,-0.0238924138429565,0.0179259595402449,-0.0623052845852824,0.0980968834563467,0.8501646968529614,0.9853360757016214,False
proteomics,CCL8,continuous,125,146,0.0180151204811827,-0.0154239045215605,0.0240080378847681,-0.0962420160160222,0.139739212230159,0.8538221320429006,0.9853360757016214,False
proteomics,CD4,continuous,125,146,-0.0376493603198168,0.0322340413697062,0.0135089231932106,-0.0732113646333835,0.1111843985401795,0.8562621738631295,0.9853360757016214,False
proteomics,CPVL,continuous,125,146,-0.0185964547501803,0.0159216222176202,0.0238130653504869,-0.0824928109579904,0.1481170551329799,0.8550419796825552,0.9853360757016214,False
proteomics,CRISP2,continuous,125,146,0.015513565089556,-0.0132821618917431,0.0218823185090031,-0.1056290533449634,0.1467668885764972,0.857482711732533,0.9853360757016214,False
proteomics,DNPEP,continuous,125,146,0.0781747373913006,-0.0669304258487163,-0.0194358757847318,-0.1312835736168826,0.0881975816243753,0.8404274928777069,0.9853360757016214,False
proteomics,HDAC5,continuous,125,146,0.0081046178776266,-0.0069388851692008,-0.0123110022998727,-0.0705283663350359,0.0502308187964701,0.8440761678202999,0.9853360757016214,False
proteomics,IL13,continuous,125,146,0.0539741783209845,-0.0462107691104319,-0.0102734425653605,-0.0706345848341715,0.0440057739900933,0.857482711732533,0.9853360757016214,False
proteomics,LRRN1,continuous,125,146,-0.0145248884644502,0.0124356921784676,0.0241865412137064,-0.0983354295471262,0.1532736150405219,0.8501646968529614,0.9853360757016214,False
proteomics,LTK,continuous,125,146,-0.0240402455988073,0.0205824020537733,0.0255022024162119,-0.0967121991786993,0.1491550510045636,0.8392120252676103,0.9853360757016214,False
proteomics,NECAB2,continuous,125,146,-0.0102292101823693,0.0087578854301107,0.0192576509750723,-0.0777776087168009,0.1254419884405832,0.8416433410542763,0.9853360757016214,False
proteomics,NFU1,continuous,125,146,-0.0262035667937613,0.022434560611097,0.0194201221960863,-0.0831321382862912,0.1173468789985453,0.8513834877822661,0.9853360757016214,False
proteomics,PCBP2,continuous,125,146,0.0245630123570969,-0.0210299763331309,-0.0136835679594511,-0.0888056889203157,0.06344651134588,0.8513834877822661,0.9853360757016214,False
proteomics,PRRC1,continuous,125,146,0.053954798446712,-0.046194176752322,-0.0194027090744139,-0.1130899594801297,0.0740540860054153,0.8379969410422211,0.9853360757016214,False
